29,-1
37,-1
137,500
218,-1
318,500
23,-1
239,-1
28,-1
15,-1
129,508
423,-1
236,-1
128,504
339,506
204,-1
5,-1
8,-1
123,511
212,-1
105,503
115,511
222,-1
336,510
209,-1
322,502
3,-1
108,509
304,512
27,-1
309,505
312,511
208,-1
308,500
216,-1
18,-1
417,-1
103,510
127,508
14,-1
231,-1
10,-1
118,506
316,508
22,-1
233,-1
238,-1
338,500
114,508
401,-1
331,509
201,-1
122,507
110,511
39,-1
139,500
19,-1
333,511
416,-1
301,507
211,-1
119,504
422,-1
425,-1
40,-1
311,504
226,-1
326,500
20,-1
207,-1
213,-1
140,506
202,-1
16,-1
120,505
307,505
313,505
302,504
206,-1
38,-1
224,-1
324,500
214,-1
9,-1
116,510
210,-1
109,502
2,-1
306,509
427,-1
102,502
138,511
205,-1
203,-1
314,511
4,-1
310,510
303,503
305,505
21,-1
121,500
104,505
7,-1
107,500
217,-1
223,-1
220,-1
320,500
235,-1
215,-1
317,505
335,502
429,-1
409,-1
323,508
25,-1
125,500
315,507
17,-1
227,-1
36,-1
35,-1
135,500
225,-1
230,-1
240,-1
221,-1
117,508
136,507
327,509
404,-1
325,507
1,-1
340,507
321,507
101,502
11,-1
330,512
32,-1
418,-1
234,-1
334,500
232,-1
111,506
12,-1
24,-1
228,-1
413,-1
424,-1
132,510
328,503
219,-1
33,-1
332,510
31,-1
112,510
124,510
6,-1
106,500
319,507
30,-1
237,-1
34,-1
26,-1
133,511
131,510
337,504
229,-1
329,500
13,-1
113,500
130,510
126,508
134,510
408,-1
411,-1
430,-1
412,-1
410,-1
406,-1
420,-1
407,-1
414,-1
402,-1
428,-1
421,-1
405,-1
415,-1
419,-1
426,-1
403,-1
