412,-1
26,-1
24,-1
209,-1
309,500
126,503
7,-1
107,500
217,-1
124,506
6,-1
39,-1
317,503
23,-1
123,500
30,-1
106,505
215,-1
37,-1
231,-1
230,-1
130,505
12,-1
112,500
139,512
203,-1
303,500
18,-1
118,500
315,511
137,511
331,511
2,-1
330,512
423,-1
210,-1
417,-1
240,-1
102,505
211,-1
1,-1
101,500
411,-1
311,503
340,506
239,-1
310,510
207,-1
307,500
27,-1
407,-1
219,-1
15,-1
127,503
204,-1
319,503
115,503
304,502
339,512
233,-1
25,-1
33,-1
333,502
220,-1
320,500
36,-1
20,-1
14,-1
114,500
120,502
133,508
125,510
136,506
408,-1
10,-1
8,-1
208,-1
110,502
32,-1
4,-1
206,-1
426,-1
308,505
132,504
221,-1
321,500
226,-1
237,-1
108,512
104,509
326,503
31,-1
337,504
306,512
40,-1
131,503
202,-1
29,-1
201,-1
403,-1
212,-1
301,502
129,504
35,-1
140,509
302,508
135,502
312,506
216,-1
235,-1
335,500
218,-1
318,500
19,-1
9,-1
316,506
415,-1
227,-1
11,-1
111,500
17,-1
119,507
34,-1
117,502
401,-1
109,510
413,-1
414,-1
134,505
327,511
22,-1
122,500
223,-1
430,-1
416,-1
418,-1
234,-1
3,-1
422,-1
28,-1
238,-1
224,-1
323,509
128,503
13,-1
103,507
324,504
338,506
334,511
229,-1
113,505
214,-1
222,-1
16,-1
205,-1
305,500
21,-1
329,507
314,506
121,502
116,506
225,-1
322,509
5,-1
213,-1
236,-1
232,-1
325,505
38,-1
228,-1
332,503
105,507
406,-1
313,508
410,-1
336,509
402,-1
424,-1
425,-1
409,-1
419,-1
138,512
328,512
429,-1
405,-1
428,-1
427,-1
421,-1
404,-1
420,-1
