223,-1
426,-1
10,-1
11,-1
29,-1
422,-1
203,-1
110,504
220,-1
323,508
129,505
12,-1
218,-1
318,500
224,-1
111,511
303,509
112,505
320,509
212,-1
324,505
227,-1
327,500
32,-1
1,-1
226,-1
231,-1
132,503
101,503
312,509
406,-1
326,505
30,-1
130,500
18,-1
331,508
2,-1
102,500
202,-1
405,-1
19,-1
118,506
213,-1
119,502
415,-1
28,-1
409,-1
420,-1
237,-1
14,-1
302,511
233,-1
128,506
337,504
313,511
207,-1
38,-1
236,-1
27,-1
127,500
336,502
333,509
114,512
222,-1
214,-1
314,500
307,510
9,-1
138,511
228,-1
35,-1
23,-1
37,-1
135,502
123,502
322,511
8,-1
108,500
428,-1
328,509
109,512
219,-1
319,500
209,-1
137,511
13,-1
238,-1
210,-1
239,-1
36,-1
33,-1
309,507
5,-1
133,502
338,507
136,505
229,-1
329,500
113,512
310,511
17,-1
339,512
26,-1
105,510
21,-1
117,504
16,-1
116,500
230,-1
413,-1
418,-1
425,-1
126,509
330,504
39,-1
22,-1
40,-1
121,512
206,-1
306,500
430,-1
140,504
24,-1
139,508
217,-1
6,-1
106,500
122,511
410,-1
317,504
240,-1
421,-1
205,-1
232,-1
124,511
4,-1
305,503
215,-1
315,500
221,-1
321,500
225,-1
216,-1
340,512
31,-1
131,500
332,512
201,-1
104,512
34,-1
325,508
301,503
407,-1
316,510
211,-1
208,-1
3,-1
134,507
308,502
204,-1
15,-1
311,506
235,-1
7,-1
25,-1
125,500
234,-1
103,510
304,508
20,-1
423,-1
107,507
335,509
115,512
402,-1
334,508
412,-1
429,-1
404,-1
401,-1
411,-1
408,-1
120,512
414,-1
416,-1
417,-1
403,-1
427,-1
419,-1
424,-1
