2,-1
226,-1
237,-1
215,-1
206,-1
306,500
210,-1
23,-1
102,507
326,507
310,503
337,508
221,-1
10,-1
123,506
21,-1
315,512
33,-1
4,-1
231,-1
321,507
404,-1
234,-1
334,500
133,506
110,511
31,-1
121,511
430,-1
331,509
104,511
18,-1
217,-1
1,-1
131,507
205,-1
118,504
409,-1
211,-1
101,505
305,504
223,-1
16,-1
311,504
317,511
14,-1
32,-1
132,500
323,506
28,-1
214,-1
402,-1
114,506
116,510
13,-1
240,-1
340,500
113,502
128,508
228,-1
328,500
30,-1
411,-1
314,512
233,-1
220,-1
36,-1
333,502
204,-1
22,-1
201,-1
136,504
304,503
130,511
320,508
7,-1
107,500
232,-1
122,508
213,-1
423,-1
227,-1
301,511
313,503
11,-1
203,-1
414,-1
111,502
332,510
327,507
17,-1
12,-1
225,-1
117,502
8,-1
424,-1
303,510
39,-1
139,500
108,504
202,-1
112,509
37,-1
222,-1
325,511
403,-1
302,505
9,-1
20,-1
120,500
236,-1
109,503
137,509
336,502
216,-1
322,511
26,-1
126,500
427,-1
207,-1
307,500
40,-1
24,-1
316,508
229,-1
329,500
27,-1
25,-1
125,500
5,-1
6,-1
140,509
105,502
106,502
124,511
208,-1
308,500
127,510
235,-1
238,-1
219,-1
35,-1
428,-1
319,502
335,505
38,-1
138,500
3,-1
135,506
212,-1
338,510
239,-1
339,500
209,-1
312,504
103,507
218,-1
309,503
230,-1
15,-1
34,-1
318,504
224,-1
29,-1
19,-1
119,500
330,507
134,506
412,-1
421,-1
115,510
429,-1
408,-1
401,-1
129,510
324,512
425,-1
410,-1
420,-1
426,-1
422,-1
413,-1
407,-1
416,-1
417,-1
415,-1
418,-1
405,-1
406,-1
419,-1
