209,-1
309,500
228,-1
328,500
232,-1
430,-1
40,-1
2,-1
409,-1
12,-1
112,500
332,506
11,-1
208,-1
102,506
111,502
36,-1
136,500
308,504
140,512
233,-1
34,-1
134,500
211,-1
311,500
15,-1
214,-1
210,-1
31,-1
115,503
333,509
1,-1
101,500
21,-1
37,-1
206,-1
131,507
121,503
310,510
314,512
237,-1
337,500
238,-1
338,500
428,-1
137,510
23,-1
412,-1
306,512
202,-1
123,503
17,-1
28,-1
302,503
207,-1
19,-1
128,503
22,-1
122,500
307,504
117,508
230,-1
29,-1
129,500
415,-1
119,509
9,-1
27,-1
16,-1
330,507
109,503
222,-1
116,503
203,-1
322,502
127,507
229,-1
236,-1
213,-1
10,-1
5,-1
218,-1
303,508
313,504
110,504
336,507
318,504
329,510
105,507
13,-1
226,-1
204,-1
304,500
239,-1
215,-1
426,-1
403,-1
326,506
18,-1
339,505
315,505
113,511
405,-1
33,-1
227,-1
417,-1
201,-1
301,500
220,-1
118,510
231,-1
3,-1
103,500
133,509
331,503
25,-1
327,511
235,-1
424,-1
320,510
35,-1
7,-1
422,-1
335,505
30,-1
224,-1
240,-1
125,511
130,503
340,502
107,508
135,510
4,-1
205,-1
223,-1
416,-1
305,502
324,511
6,-1
323,504
429,-1
221,-1
234,-1
217,-1
104,511
106,506
219,-1
225,-1
325,500
419,-1
321,508
212,-1
334,509
317,509
39,-1
421,-1
38,-1
138,500
24,-1
319,512
20,-1
216,-1
139,507
312,511
14,-1
316,503
8,-1
32,-1
124,509
26,-1
402,-1
120,510
410,-1
411,-1
425,-1
132,507
114,511
108,510
418,-1
408,-1
401,-1
126,511
406,-1
427,-1
423,-1
413,-1
407,-1
404,-1
420,-1
414,-1
