39,-1
27,-1
1,-1
15,-1
127,502
9,-1
8,-1
108,500
227,-1
36,-1
109,504
406,-1
139,511
101,510
327,505
115,511
136,506
412,-1
421,-1
29,-1
211,-1
208,-1
213,-1
26,-1
311,503
313,502
209,-1
309,500
129,508
308,507
11,-1
111,500
210,-1
310,500
126,510
23,-1
201,-1
229,-1
329,500
216,-1
316,500
236,-1
31,-1
301,506
402,-1
204,-1
7,-1
336,505
123,512
2,-1
131,507
226,-1
304,506
232,-1
239,-1
339,500
107,509
102,507
332,504
326,507
37,-1
137,500
5,-1
223,-1
206,-1
419,-1
323,502
234,-1
306,503
3,-1
231,-1
105,508
103,502
28,-1
22,-1
334,507
203,-1
303,500
218,-1
128,505
212,-1
331,510
238,-1
21,-1
312,503
33,-1
133,500
122,512
338,505
121,505
429,-1
318,512
202,-1
414,-1
30,-1
302,502
237,-1
217,-1
317,500
12,-1
240,-1
337,504
225,-1
130,508
401,-1
325,502
38,-1
112,507
6,-1
409,-1
13,-1
113,500
340,511
404,-1
106,505
230,-1
138,509
14,-1
114,500
32,-1
205,-1
228,-1
330,506
132,503
24,-1
124,500
214,-1
328,505
215,-1
207,-1
305,509
20,-1
16,-1
307,503
314,507
224,-1
25,-1
120,505
235,-1
335,500
315,511
416,-1
10,-1
221,-1
324,508
116,512
125,509
34,-1
110,505
18,-1
321,506
134,503
410,-1
420,-1
4,-1
19,-1
222,-1
40,-1
140,500
119,503
219,-1
118,511
427,-1
17,-1
233,-1
104,510
35,-1
322,510
319,507
220,-1
333,505
423,-1
405,-1
135,506
417,-1
320,505
117,512
415,-1
418,-1
407,-1
411,-1
426,-1
403,-1
424,-1
428,-1
413,-1
422,-1
430,-1
425,-1
408,-1
