236,-1
421,-1
417,-1
37,-1
228,-1
10,-1
336,505
328,502
230,-1
330,500
24,-1
110,505
28,-1
11,-1
137,510
124,504
26,-1
126,500
16,-1
38,-1
206,-1
412,-1
128,509
138,503
306,503
111,511
23,-1
3,-1
20,-1
116,510
240,-1
203,-1
303,500
33,-1
19,-1
123,508
225,-1
120,508
238,-1
119,504
103,512
133,507
340,511
204,-1
325,507
217,-1
232,-1
304,503
39,-1
338,510
224,-1
324,500
139,503
234,-1
317,508
414,-1
219,-1
209,-1
410,-1
332,512
319,503
207,-1
415,-1
15,-1
334,510
239,-1
428,-1
418,-1
115,504
309,511
307,508
22,-1
122,500
408,-1
215,-1
30,-1
404,-1
409,-1
339,512
17,-1
315,505
4,-1
104,500
218,-1
422,-1
130,509
205,-1
305,500
117,508
229,-1
222,-1
233,-1
32,-1
423,-1
318,510
329,505
1,-1
34,-1
132,505
214,-1
134,502
322,510
333,510
210,-1
101,507
231,-1
310,502
8,-1
216,-1
14,-1
331,504
314,511
316,503
212,-1
312,500
227,-1
108,508
35,-1
12,-1
112,500
114,510
135,503
2,-1
202,-1
211,-1
311,500
9,-1
109,500
327,512
27,-1
127,500
302,507
13,-1
102,510
208,-1
308,500
31,-1
213,-1
313,500
113,506
29,-1
237,-1
401,-1
201,-1
36,-1
131,508
40,-1
140,500
337,506
301,505
18,-1
118,500
235,-1
129,512
21,-1
6,-1
136,511
335,504
5,-1
25,-1
121,505
426,-1
106,506
7,-1
220,-1
226,-1
105,507
125,507
223,-1
221,-1
320,505
326,505
405,-1
407,-1
107,510
420,-1
429,-1
430,-1
321,508
413,-1
323,511
403,-1
419,-1
427,-1
416,-1
406,-1
424,-1
425,-1
411,-1
402,-1
