9,-1
109,500
6,-1
24,-1
429,-1
425,-1
106,503
228,-1
30,-1
428,-1
35,-1
12,-1
124,508
237,-1
130,505
112,503
337,502
415,-1
31,-1
10,-1
328,512
131,502
135,511
417,-1
16,-1
2,-1
238,-1
4,-1
209,-1
202,-1
338,503
110,511
102,506
232,-1
302,504
203,-1
116,511
104,509
309,509
205,-1
305,500
332,507
236,-1
208,-1
227,-1
303,509
216,-1
308,503
38,-1
408,-1
336,507
207,-1
307,500
327,508
430,-1
212,-1
138,507
316,510
26,-1
215,-1
315,500
8,-1
108,500
312,507
25,-1
126,506
14,-1
23,-1
201,-1
420,-1
1,-1
101,500
123,504
32,-1
132,500
421,-1
125,511
11,-1
114,511
219,-1
36,-1
301,512
17,-1
223,-1
3,-1
111,507
117,503
19,-1
224,-1
319,509
27,-1
136,510
28,-1
127,502
40,-1
323,511
128,503
103,512
324,509
119,511
140,505
221,-1
22,-1
210,-1
5,-1
15,-1
33,-1
240,-1
340,500
310,505
21,-1
133,504
105,507
321,511
122,511
115,509
226,-1
426,-1
220,-1
326,502
211,-1
121,510
37,-1
137,500
320,505
311,504
204,-1
229,-1
230,-1
20,-1
120,500
304,504
29,-1
213,-1
313,500
39,-1
139,500
129,504
329,510
18,-1
118,500
330,512
239,-1
339,500
13,-1
217,-1
317,500
225,-1
402,-1
34,-1
416,-1
405,-1
134,502
113,508
7,-1
325,507
235,-1
411,-1
231,-1
234,-1
222,-1
107,506
206,-1
306,500
218,-1
322,504
233,-1
335,510
331,509
214,-1
401,-1
413,-1
334,512
318,508
403,-1
333,508
424,-1
419,-1
414,-1
409,-1
406,-1
314,511
407,-1
404,-1
427,-1
422,-1
412,-1
423,-1
418,-1
410,-1
