1,-1
203,-1
33,-1
32,-1
101,503
21,-1
16,-1
303,505
133,505
34,-1
121,504
214,-1
314,500
132,509
212,-1
12,-1
116,509
211,-1
134,508
112,503
4,-1
311,503
312,507
235,-1
36,-1
104,504
240,-1
340,500
405,-1
136,504
415,-1
335,507
222,-1
219,-1
9,-1
430,-1
411,-1
6,-1
429,-1
14,-1
106,502
230,-1
322,509
319,509
226,-1
109,510
409,-1
330,505
31,-1
114,509
22,-1
122,500
5,-1
229,-1
329,500
326,510
39,-1
139,500
131,509
105,506
10,-1
7,-1
107,500
13,-1
40,-1
406,-1
238,-1
338,500
418,-1
419,-1
113,506
110,510
140,507
27,-1
11,-1
239,-1
15,-1
19,-1
20,-1
120,500
115,503
127,507
119,504
218,-1
38,-1
138,500
208,-1
111,512
339,512
427,-1
205,-1
204,-1
308,505
232,-1
318,510
423,-1
304,504
305,506
332,504
35,-1
403,-1
26,-1
216,-1
316,500
401,-1
224,-1
408,-1
425,-1
126,506
422,-1
324,504
135,511
217,-1
317,500
234,-1
17,-1
117,500
207,-1
307,500
201,-1
24,-1
221,-1
334,507
8,-1
108,500
206,-1
306,500
237,-1
202,-1
321,507
301,510
302,502
215,-1
124,512
25,-1
125,500
23,-1
228,-1
213,-1
337,511
231,-1
328,503
313,503
315,510
30,-1
331,504
123,509
209,-1
3,-1
426,-1
29,-1
309,503
130,507
129,502
236,-1
103,506
223,-1
28,-1
37,-1
336,504
220,-1
410,-1
2,-1
225,-1
18,-1
233,-1
227,-1
323,510
128,510
210,-1
137,511
320,510
333,506
325,509
102,511
118,510
327,509
310,507
420,-1
404,-1
417,-1
407,-1
416,-1
414,-1
424,-1
421,-1
413,-1
428,-1
412,-1
402,-1
