425,-1
205,-1
222,-1
219,-1
20,-1
305,503
215,-1
234,-1
21,-1
319,505
238,-1
338,500
28,-1
420,-1
334,506
322,512
315,509
120,512
121,509
224,-1
18,-1
118,500
324,502
34,-1
128,511
230,-1
5,-1
105,500
210,-1
310,500
134,506
223,-1
6,-1
216,-1
4,-1
8,-1
330,510
212,-1
106,505
323,507
231,-1
104,506
13,-1
113,500
203,-1
316,511
108,510
312,509
229,-1
303,504
331,509
422,-1
3,-1
233,-1
333,500
30,-1
130,500
206,-1
329,509
10,-1
103,507
306,503
204,-1
33,-1
240,-1
40,-1
235,-1
227,-1
110,508
140,503
335,503
38,-1
133,508
304,510
340,509
16,-1
138,504
35,-1
327,510
418,-1
214,-1
116,505
236,-1
336,500
228,-1
328,500
39,-1
139,500
135,510
226,-1
237,-1
217,-1
314,511
326,503
32,-1
25,-1
19,-1
132,502
337,507
317,507
232,-1
332,500
119,505
37,-1
428,-1
125,509
220,-1
225,-1
325,500
320,502
209,-1
137,507
27,-1
201,-1
309,503
36,-1
211,-1
410,-1
218,-1
318,500
301,506
127,508
1,-1
311,506
22,-1
101,502
14,-1
136,511
122,503
31,-1
207,-1
114,504
424,-1
417,-1
307,503
7,-1
107,500
401,-1
421,-1
131,509
24,-1
29,-1
208,-1
239,-1
404,-1
411,-1
339,502
12,-1
11,-1
23,-1
213,-1
17,-1
124,511
129,511
111,505
308,512
112,508
202,-1
117,506
26,-1
126,500
123,511
302,504
313,512
15,-1
221,-1
430,-1
9,-1
2,-1
102,500
413,-1
429,-1
321,506
412,-1
109,506
409,-1
427,-1
115,512
414,-1
426,-1
402,-1
407,-1
408,-1
416,-1
423,-1
406,-1
415,-1
405,-1
403,-1
419,-1
