240,-1
426,-1
22,-1
213,-1
313,500
202,-1
230,-1
330,500
340,507
222,-1
3,-1
33,-1
302,506
122,510
209,-1
309,500
133,504
25,-1
125,500
2,-1
322,510
103,510
11,-1
111,500
226,-1
208,-1
227,-1
327,500
102,508
402,-1
29,-1
326,506
32,-1
132,500
415,-1
218,-1
412,-1
308,511
238,-1
427,-1
129,509
414,-1
338,503
20,-1
211,-1
411,-1
318,510
223,-1
239,-1
120,505
323,502
231,-1
311,507
24,-1
27,-1
14,-1
18,-1
232,-1
217,-1
331,507
339,511
332,503
118,505
124,509
127,509
39,-1
114,510
216,-1
317,509
139,503
8,-1
108,500
31,-1
13,-1
224,-1
19,-1
119,500
316,509
131,505
5,-1
205,-1
229,-1
113,508
424,-1
329,502
324,510
403,-1
407,-1
305,507
105,509
7,-1
26,-1
401,-1
201,-1
107,503
126,503
15,-1
1,-1
301,504
115,502
28,-1
101,503
228,-1
328,500
128,503
236,-1
419,-1
234,-1
336,502
221,-1
334,502
12,-1
214,-1
10,-1
215,-1
314,502
17,-1
112,505
321,508
315,504
207,-1
30,-1
409,-1
210,-1
21,-1
121,500
110,512
117,510
413,-1
235,-1
130,508
203,-1
303,500
307,512
335,504
310,511
204,-1
34,-1
134,500
430,-1
212,-1
304,504
4,-1
9,-1
38,-1
16,-1
37,-1
109,503
312,507
138,504
116,504
104,508
206,-1
220,-1
408,-1
233,-1
333,500
137,510
35,-1
135,500
219,-1
320,507
225,-1
325,500
306,511
6,-1
40,-1
237,-1
36,-1
23,-1
337,502
406,-1
123,502
319,512
410,-1
140,508
106,510
136,508
417,-1
420,-1
422,-1
428,-1
418,-1
404,-1
405,-1
416,-1
421,-1
429,-1
423,-1
425,-1
