227,-1
215,-1
214,-1
17,-1
5,-1
105,500
314,503
315,505
30,-1
117,505
327,509
4,-1
19,-1
130,504
213,-1
104,503
119,503
424,-1
236,-1
35,-1
135,500
313,506
28,-1
128,500
419,-1
239,-1
336,507
31,-1
131,500
238,-1
212,-1
312,500
420,-1
235,-1
339,508
338,505
203,-1
418,-1
429,-1
303,502
216,-1
36,-1
402,-1
335,509
208,-1
411,-1
316,505
202,-1
302,500
136,507
421,-1
233,-1
415,-1
225,-1
308,509
229,-1
16,-1
220,-1
320,500
40,-1
407,-1
333,509
325,508
401,-1
329,508
116,508
3,-1
140,507
408,-1
9,-1
109,500
11,-1
222,-1
37,-1
13,-1
111,503
103,509
25,-1
125,500
113,504
39,-1
18,-1
322,509
228,-1
328,500
137,511
139,505
205,-1
21,-1
121,500
118,508
234,-1
305,504
6,-1
210,-1
15,-1
106,502
409,-1
224,-1
324,500
10,-1
14,-1
334,510
115,507
231,-1
110,504
310,511
226,-1
416,-1
24,-1
114,508
34,-1
331,507
240,-1
7,-1
326,507
134,504
124,507
340,504
107,504
221,-1
321,500
33,-1
2,-1
22,-1
223,-1
323,500
26,-1
122,503
209,-1
133,507
38,-1
1,-1
23,-1
309,504
126,507
102,512
101,504
417,-1
123,505
138,508
204,-1
29,-1
207,-1
20,-1
211,-1
307,502
129,504
311,502
206,-1
12,-1
304,509
120,507
230,-1
232,-1
332,500
330,502
32,-1
132,500
112,508
306,510
27,-1
237,-1
430,-1
217,-1
219,-1
8,-1
127,505
218,-1
201,-1
405,-1
425,-1
301,502
410,-1
317,509
337,512
403,-1
413,-1
319,512
108,512
404,-1
318,512
427,-1
426,-1
412,-1
422,-1
406,-1
423,-1
414,-1
428,-1
