23,-1
229,-1
31,-1
6,-1
123,503
25,-1
329,504
1,-1
101,500
131,506
125,504
210,-1
310,500
213,-1
313,500
236,-1
106,512
221,-1
234,-1
334,500
321,502
336,505
228,-1
19,-1
233,-1
214,-1
328,503
218,-1
212,-1
312,500
318,502
314,505
20,-1
119,509
7,-1
120,502
333,511
8,-1
201,-1
413,-1
225,-1
325,500
108,504
419,-1
107,509
26,-1
204,-1
40,-1
418,-1
39,-1
215,-1
301,512
139,502
222,-1
126,508
140,507
14,-1
304,510
9,-1
109,500
237,-1
22,-1
315,511
322,509
206,-1
114,508
122,504
13,-1
337,507
30,-1
130,500
29,-1
129,500
306,508
113,506
11,-1
111,500
230,-1
37,-1
217,-1
330,502
207,-1
401,-1
231,-1
317,504
137,506
331,502
307,505
16,-1
220,-1
320,500
116,502
235,-1
34,-1
407,-1
4,-1
202,-1
28,-1
335,505
38,-1
104,504
134,507
405,-1
211,-1
3,-1
302,508
240,-1
128,509
138,508
311,505
36,-1
21,-1
121,500
103,508
2,-1
429,-1
35,-1
5,-1
340,511
136,508
18,-1
102,506
15,-1
17,-1
226,-1
105,507
118,505
115,504
135,511
24,-1
124,500
417,-1
326,507
416,-1
117,510
224,-1
209,-1
205,-1
216,-1
33,-1
309,503
324,505
219,-1
133,503
10,-1
110,500
305,508
316,508
425,-1
238,-1
338,500
32,-1
319,509
27,-1
411,-1
12,-1
430,-1
132,505
223,-1
415,-1
208,-1
127,507
239,-1
339,500
203,-1
232,-1
112,510
323,508
227,-1
308,508
421,-1
414,-1
303,507
327,504
428,-1
404,-1
332,510
420,-1
422,-1
408,-1
403,-1
423,-1
424,-1
409,-1
410,-1
412,-1
426,-1
406,-1
402,-1
427,-1
