232,-1
6,-1
106,500
36,-1
411,-1
413,-1
38,-1
332,506
136,504
24,-1
138,503
223,-1
323,500
407,-1
402,-1
124,505
9,-1
225,-1
325,500
15,-1
216,-1
1,-1
218,-1
318,500
115,504
109,508
101,504
205,-1
33,-1
133,500
316,509
226,-1
40,-1
305,505
222,-1
322,500
207,-1
140,504
209,-1
235,-1
326,508
239,-1
233,-1
214,-1
307,507
309,506
18,-1
118,500
335,508
333,506
2,-1
102,500
211,-1
314,509
339,512
210,-1
12,-1
221,-1
311,505
310,503
429,-1
424,-1
112,505
212,-1
421,-1
408,-1
35,-1
213,-1
313,500
321,511
23,-1
123,500
203,-1
25,-1
135,507
227,-1
312,512
204,-1
20,-1
327,503
220,-1
8,-1
303,509
304,505
125,510
108,503
120,507
34,-1
238,-1
320,508
14,-1
134,503
229,-1
5,-1
114,503
202,-1
105,502
11,-1
338,509
16,-1
21,-1
121,500
19,-1
329,510
217,-1
119,502
116,506
111,509
302,512
409,-1
414,-1
208,-1
410,-1
236,-1
7,-1
107,500
406,-1
317,512
32,-1
206,-1
17,-1
308,509
37,-1
336,509
132,505
4,-1
117,505
240,-1
401,-1
228,-1
328,500
201,-1
306,512
137,510
104,508
405,-1
3,-1
301,505
29,-1
39,-1
340,512
224,-1
324,500
215,-1
234,-1
103,508
315,502
31,-1
129,509
139,509
230,-1
330,500
334,507
10,-1
237,-1
27,-1
22,-1
122,500
219,-1
131,511
127,504
403,-1
30,-1
13,-1
337,509
110,511
26,-1
28,-1
113,504
231,-1
404,-1
319,512
130,509
425,-1
412,-1
415,-1
331,506
427,-1
126,511
419,-1
128,512
418,-1
430,-1
426,-1
428,-1
416,-1
420,-1
422,-1
423,-1
417,-1
