5,-1
16,-1
37,-1
20,-1
240,-1
238,-1
105,505
137,504
29,-1
120,505
340,505
116,509
338,506
18,-1
118,500
2,-1
102,500
224,-1
35,-1
34,-1
17,-1
129,512
135,503
134,503
8,-1
204,-1
9,-1
324,509
108,503
117,508
421,-1
22,-1
215,-1
304,507
39,-1
109,508
216,-1
122,505
7,-1
315,506
227,-1
316,504
409,-1
212,-1
312,500
3,-1
401,-1
139,512
233,-1
13,-1
107,511
23,-1
327,511
103,507
113,504
32,-1
123,504
38,-1
213,-1
333,510
10,-1
229,-1
424,-1
237,-1
313,505
329,503
337,502
132,511
217,-1
317,500
138,512
26,-1
110,511
203,-1
303,500
24,-1
225,-1
202,-1
219,-1
319,500
126,508
124,505
230,-1
330,500
214,-1
302,507
220,-1
40,-1
314,503
325,512
201,-1
222,-1
223,-1
140,505
207,-1
208,-1
308,500
228,-1
301,507
320,512
307,505
420,-1
211,-1
322,511
323,511
239,-1
339,500
328,509
311,505
14,-1
114,500
28,-1
1,-1
423,-1
36,-1
136,500
218,-1
430,-1
205,-1
405,-1
232,-1
101,508
25,-1
128,511
425,-1
318,508
19,-1
332,506
125,505
305,510
30,-1
4,-1
119,505
6,-1
106,500
104,503
130,505
33,-1
231,-1
21,-1
121,500
331,502
12,-1
133,505
226,-1
235,-1
11,-1
31,-1
131,500
221,-1
335,504
419,-1
15,-1
115,500
112,511
326,510
209,-1
111,510
210,-1
321,509
234,-1
206,-1
27,-1
310,504
334,503
404,-1
127,503
309,510
236,-1
336,500
426,-1
306,509
402,-1
427,-1
410,-1
413,-1
414,-1
403,-1
422,-1
408,-1
406,-1
415,-1
411,-1
412,-1
407,-1
416,-1
428,-1
417,-1
429,-1
418,-1
