430,-1
9,-1
208,-1
202,-1
428,-1
14,-1
3,-1
36,-1
302,504
109,507
26,-1
126,500
114,506
308,510
226,-1
326,500
201,-1
301,500
216,-1
103,512
136,512
316,502
16,-1
207,-1
205,-1
305,500
427,-1
1,-1
234,-1
307,505
39,-1
116,508
101,504
38,-1
221,-1
334,506
139,505
217,-1
138,504
11,-1
317,502
223,-1
412,-1
321,508
111,504
220,-1
320,500
212,-1
424,-1
417,-1
312,502
5,-1
232,-1
2,-1
323,512
23,-1
238,-1
102,503
332,505
105,507
123,504
338,504
24,-1
231,-1
4,-1
425,-1
13,-1
17,-1
117,500
6,-1
106,500
331,507
227,-1
104,508
124,511
228,-1
218,-1
113,510
211,-1
328,503
209,-1
327,508
409,-1
22,-1
311,505
415,-1
122,502
222,-1
21,-1
318,512
34,-1
309,510
31,-1
322,505
19,-1
229,-1
131,503
134,506
119,503
236,-1
329,504
121,512
404,-1
206,-1
240,-1
340,500
32,-1
35,-1
336,508
230,-1
204,-1
37,-1
137,500
135,505
306,510
132,508
210,-1
27,-1
127,500
407,-1
330,510
304,510
8,-1
237,-1
310,507
411,-1
337,502
29,-1
224,-1
28,-1
12,-1
30,-1
219,-1
108,510
10,-1
110,500
319,503
129,509
130,506
128,509
324,511
422,-1
112,511
408,-1
25,-1
125,500
239,-1
33,-1
7,-1
339,502
203,-1
233,-1
333,500
303,502
235,-1
215,-1
315,500
20,-1
107,509
133,511
120,502
18,-1
213,-1
335,508
214,-1
314,500
118,504
225,-1
40,-1
15,-1
115,500
325,503
313,509
405,-1
429,-1
140,506
410,-1
423,-1
420,-1
413,-1
418,-1
406,-1
414,-1
401,-1
416,-1
402,-1
426,-1
421,-1
419,-1
403,-1
