208,-1
235,-1
13,-1
234,-1
419,-1
335,503
113,503
221,-1
214,-1
308,508
401,-1
314,502
321,504
11,-1
111,500
213,-1
334,512
232,-1
207,-1
427,-1
332,502
403,-1
210,-1
313,507
307,505
310,502
226,-1
326,500
25,-1
230,-1
222,-1
236,-1
229,-1
125,504
15,-1
330,505
322,505
228,-1
328,500
115,504
24,-1
237,-1
337,500
233,-1
336,512
329,512
333,502
124,506
23,-1
5,-1
238,-1
1,-1
101,500
123,504
239,-1
12,-1
112,500
338,506
105,508
20,-1
2,-1
205,-1
339,507
215,-1
29,-1
129,500
120,506
315,503
420,-1
220,-1
305,508
102,510
32,-1
17,-1
117,500
410,-1
430,-1
219,-1
26,-1
132,506
320,510
40,-1
126,503
21,-1
218,-1
206,-1
140,504
121,503
306,502
319,511
28,-1
128,500
414,-1
34,-1
14,-1
36,-1
318,511
10,-1
134,504
30,-1
422,-1
114,506
130,502
8,-1
136,508
110,507
227,-1
224,-1
108,504
240,-1
324,502
38,-1
340,502
6,-1
9,-1
327,508
138,504
106,503
19,-1
39,-1
139,500
109,506
416,-1
27,-1
127,500
201,-1
301,500
119,508
223,-1
225,-1
33,-1
4,-1
22,-1
211,-1
311,500
323,506
122,503
325,507
37,-1
104,507
31,-1
209,-1
309,500
133,512
35,-1
217,-1
317,500
231,-1
137,509
131,508
203,-1
303,500
212,-1
331,505
135,509
312,502
423,-1
429,-1
408,-1
216,-1
425,-1
202,-1
18,-1
204,-1
3,-1
302,503
7,-1
304,503
415,-1
16,-1
316,510
118,508
107,505
116,503
424,-1
405,-1
428,-1
103,512
402,-1
417,-1
406,-1
409,-1
404,-1
426,-1
412,-1
418,-1
411,-1
413,-1
421,-1
407,-1
